SK_CustomerID,CustomerID,TaxID,Status,LastName,FirstName,MiddleInitial,Gender,Tier,DOB,AddressLine1,AddressLine2,PostalCode,City,StateProv,Country,Phone1,Phone2,Phone3,Email1,Email2,NationalTaxRateDesc,NationalTaxRate,LocalTaxRateDesc,LocalTaxRate,AgencyID,CreditRating,NetWorth,MarketingNameplate,IsCurrent,BatchID,EffectiveDate,EndDate
4793,518,"432-80-9553         ","ACTIVE    ","Cantrell                      ","Brigit                        ",NULL,U,3,2013-01-19,9933 Inwood South,NULL,"H2E 1X4     ","Shreveport               ","Newfoundland        ",United States of America,NULL,NULL,NULL,"Brigit.Cantrell@gawab.com                         ",NULL,"Connecticut Tax for inherited wealth              ",0.04500,"Oklahoma Income Tax for inherited wealth          ",0.06750,NULL,NULL,NULL,NULL,1,1,2009-04-23,9999-12-31
4794,4582,"630-74-9964         ","ACTIVE    ","Kensinger                     ","Cyrus                         ",C,U,2,1980-11-23,2808 Hancock North,NULL,"72222       ","Boston                   ","VA                  ","Canada                  ",NULL,NULL,NULL,"Cyrus.C.Kensinger@aggies.com                      ",NULL,"Delaware Income Tax for blue collar workers       ",0.02200,"Maine Income Tax for blue collar workers          ",0.04170,NULL,NULL,NULL,NULL,1,1,2017-03-14,9999-12-31
4795,3399,"161-95-8324         ","ACTIVE    ","Cayouette                     ","Eadie                         ",I,F,3,1938-06-19,2063 Kerry Lower,NULL,"32210       ","Jackson                  ","NJ                  ",United States of America,NULL,"+1(578)395-338534719          ",NULL,"Eadie.I.Cayouette@mac.hush.com                    ","Eadie.I.Cayouette@deacons.com                     ","Maine Income Tax for blue collar workers          ",0.04170,"U.S. Income Tax Bracket for the filthy rich       ",0.39100,NULL,NULL,NULL,NULL,1,1,2014-09-12,9999-12-31
4796,810,"585-54-6632         ","ACTIVE    ","Poyer                         ","Ethel                         ",NULL,F,2,1965-03-06,20026 Richmond Lane,NULL,"23504       ","Hilo                     ","WY                  ",United States of America,NULL,"+1(878)396-740704032          ",NULL,"Ethel.Poyer@enveloped.org                         ","Ethel.Poyer@aol.com                               ","New Hampshire Income Tax for children             ",0.00000,"Alaska Income Tax for children                    ",0.00000,NULL,NULL,NULL,NULL,0,1,2009-06-18,2012-01-05
4797,1298,"084-72-0159         ","ACTIVE    ","Beaudette                     ","Eugene                        ",A,U,2,1923-03-01,5066 Pasadena Boulevard,NULL,"78730       ","Hollywood                ","AK                  ","Canada                  ","+1(748)323-288419002          ",NULL,NULL,"Eugene.A.Beaudette@hushmail.com                   ",NULL,"Prince Edward Island Income Tax for the elderly   ",0.25800,"Manitoba Income Tax for everyone else             ",0.43400,NULL,NULL,NULL,NULL,1,1,2010-03-30,9999-12-31
4798,363,"426-40-6743         ","ACTIVE    ","Eisenhart                     ","Fallon                        ",NULL,U,3,1974-02-25,679 Windsor West,NULL,"M5G 1Z8     ","Charleston               ","MN                  ",United States of America,NULL,NULL,NULL,"Fallon.Eisenhart@aussiemail.com.au                ","Fallon.Eisenhart@letterbox.org                    ","Arizona Income Tax for inherited wealth           ",0.05040,"Utah Income Tax for doctors and lawyers           ",0.06060,NULL,NULL,NULL,NULL,0,1,2008-04-05,2008-10-14
4799,4484,"016-87-7732         ","ACTIVE    ","Choynowska                    ","Genia                         ",NULL,U,2,1922-09-03,4107 Pasadena Upper,NULL,"77008       ","Miami                    ","Manitoba            ",United States of America,NULL,NULL,NULL,"Genia.Choynowska@mail.be                          ","Genia.Choynowska@wraped.net                       ","Missouri Income Tax for doctors and lawyers       ",0.05000,"Nunavut Income Tax for children                   ",0.00000,NULL,NULL,NULL,NULL,1,1,2016-12-28,9999-12-31
4800,3994,"143-64-7687         ","ACTIVE    ","Doud                          ","Helene                        ",NULL,U,3,1975-08-25,2333 Bellwood Boulevard,NULL,"37415       ","Phoenix                  ","VA                  ",United States of America,NULL,NULL,NULL,"Helene.Doud@deacons.com                           ",NULL,"Wisconsin Income Tax for the elderly              ",0.05400,"Missouri Income Tax for school teachers           ",0.02000,NULL,NULL,NULL,NULL,1,1,2015-12-16,9999-12-31
4801,1944,"170-39-2885         ","ACTIVE    ","Schoenling                    ","Hui                           ",U,U,3,1943-10-02,23140 Gale East,NULL,"91216       ","Wilmington               ","MA                  ","Canada                  ",NULL,NULL,NULL,"Hui.U.Schoenling@gmx.co.uk                        ","Hui.U.Schoenling@teancum.net                      ","North Dakota Income Tax for the elderly           ",0.02670,"Arizona Income Tax for blue collar workers        ",0.03410,NULL,NULL,NULL,NULL,0,1,2011-08-10,2015-02-08
4802,1944,"170-39-2885         ","INACTIVE  ","Schoenling                    ","Hui                           ",U,U,3,1943-10-02,23140 Gale East,NULL,"91216       ","Wilmington               ","MA                  ","Canada                  ",NULL,NULL,NULL,"Hui.U.Schoenling@gmx.co.uk                        ","Hui.U.Schoenling@teancum.net                      ","North Dakota Income Tax for the elderly           ",0.02670,"Arizona Income Tax for blue collar workers        ",0.03410,NULL,NULL,NULL,NULL,1,1,2015-02-08,9999-12-31
4803,3112,"066-22-7566         ","ACTIVE    ","Lebon                         ","Jamal                         ",NULL,F,1,1927-11-25,13215 Clara Lane,NULL,"90131       ","Santa Rosa               ","TN                  ",United States of America,NULL,NULL,NULL,"Jamal.Lebon@myway.com                             ","Jamal.Lebon@box.az                                ","Louisana Income Tax for school teachers           ",0.04000,"California Tax for blue collar workers            ",0.07640,NULL,NULL,NULL,NULL,0,1,2014-02-02,2015-04-20
4804,3112,"066-22-7566         ","INACTIVE  ","Lebon                         ","Jamal                         ",NULL,F,1,1927-11-25,13215 Clara Lane,NULL,"90131       ","Santa Rosa               ","TN                  ",United States of America,NULL,NULL,NULL,"Jamal.Lebon@myway.com                             ","Jamal.Lebon@box.az                                ","Louisana Income Tax for school teachers           ",0.04000,"California Tax for blue collar workers            ",0.07640,NULL,NULL,NULL,NULL,1,1,2015-04-20,9999-12-31
4805,1047,"682-20-7489         ","ACTIVE    ","Nagy                          ","Jan                           ",NULL,U,2,1952-10-23,16660 Kelvin Park,Apt. 597,"V6Z 1R7     ","Livonia                  ","NY                  ","Canada                  ",NULL,NULL,NULL,"Jan.Nagy@vfemail.net                              ",NULL,"Georgia Income Tax for inherited wealth           ",0.06000,"South Carolina Income Tax for doctors and lawyers ",0.04300,"Nag4189                       ",668,2419611,"HighValue+Expenses+Boomer+Inherited                                                                 ",1,1,2009-09-16,9999-12-31
4806,2609,"232-17-1140         ","ACTIVE    ","Welham                        ","Karole                        ",E,F,3,1961-09-25,20644 Birchwood Way,NULL,"43613       ","Concord                  ","NE                  ","Canada                  ",NULL,NULL,NULL,"Karole.E.Welham@mailmetrash.com                   ","Karole.E.Welham@lpemail.com                       ","Kentucky Income Tax for blue collar workers       ",0.04000,"West Virginia Income Tax for school teachers      ",0.03000,NULL,NULL,NULL,NULL,0,1,2013-01-07,2016-12-16
4807,3991,"015-94-9516         ","ACTIVE    ","Desharnais                    ","Koressa                       ",NULL,M,1,1987-11-27,10906 Runyan East,NULL,"V6C 1Q7     ","Fontana                  ","MN                  ",United States of America,NULL,NULL,NULL,"Koressa.Desharnais@letterbox.org                  ","Koressa.Desharnais@privacyharbor.com              ","New Jersey Income Tax for school teachers         ",0.03390,"California Tax for the masses                     ",0.04320,NULL,NULL,NULL,NULL,1,1,2015-12-15,9999-12-31
4808,444,"279-91-1916         ","ACTIVE    ","Blount                        ","Larina                        ",N,U,3,1924-10-05,2579 Creekbend Way,NULL,"76130       ","Lakewood                 ","WA                  ",United States of America,NULL,NULL,NULL,"Larina.N.Blount@moose-mail.com                    ",NULL,"Saskatchewan Income Tax for the elderly           ",0.35500,"Idaho Income Tax for doctors and lawyers          ",0.04660,NULL,NULL,NULL,NULL,1,1,2008-06-05,9999-12-31
4809,130,"064-96-3541         ","ACTIVE    ","Threader                      ","Marji                         ",NULL,U,3,1952-02-25,22122 Glen Loch Way,NULL,"V6C 1U1     ","Fontana                  ","CO                  ",United States of America,"382-943822498                 ",NULL,NULL,"Marji.Threader@12Freeukisp.co.uk                  ","Marji.Threader@aol.com                            ","Arkansas Tax for white collar workers             ",0.04500,"North Dakota Income Tax for the masses            ",0.08000,NULL,NULL,NULL,NULL,0,1,2007-12-02,2008-01-13
4810,1079,"922-70-6248         ","ACTIVE    ","McInnis                       ","Martguerita                   ",NULL,F,2,1950-11-06,15086 Summit East,NULL,"T5A 1J6     ","Windsor                  ","MA                  ","Canada                  ",NULL,NULL,NULL,"Martguerita.McInnis@post.com                      ",NULL,"Arizona Income Tax for inherited wealth           ",0.05040,"Utah Income Tax for the elderly                   ",0.04180,NULL,NULL,NULL,NULL,0,1,2009-12-18,2016-08-03
4811,4499,"697-35-1436         ","ACTIVE    ","Rampaul                       ","Nerti                         ",NULL,U,3,2009-09-04,16917 Farmers Upper,NULL,"83402       ","Winnipeg                 ","NJ                  ",United States of America,NULL,NULL,NULL,"Nerti.Rampaul@spamavert.com                       ",NULL,"Canadian Income Tax for the poor                  ",0.16000,"Missouri Income Tax for blue collar workers       ",0.04000,NULL,NULL,NULL,NULL,1,1,2017-01-11,9999-12-31
4812,1108,"411-73-3434         ","ACTIVE    ","Gu                            ","Norikazu                      ",NULL,U,2,1988-08-08,5653 Worth Drive,NULL,"M5D 1Z7     ","Kitchener                ","MS                  ",United States of America,"+1(515)808-915896781          ","339-921893984                 ",NULL,"Norikazu.Gu@gmx.fr                                ",NULL,"Ohio Income Tax for the unemployed                ",0.03620,"Ontario Income Tax for those driving SUVs         ",0.39390,NULL,NULL,NULL,NULL,1,1,2009-11-02,9999-12-31
4813,900,"591-21-0938         ","ACTIVE    ","Westfall                      ","Pramod                        ",G,U,2,1930-02-02,15276 Addison Crescent,NULL,"M8B 1X9     ","Lafayette                ","ME                  ","Canada                  ",NULL,NULL,NULL,"Pramod.G.Westfall@4uchat.de                       ","Pramod.G.Westfall@post.com                        ","North Carolina Income Tax for inherited wealth    ",0.07750,"Nebraska Income Tax for the masses                ",0.05290,NULL,NULL,NULL,NULL,1,1,2009-05-27,9999-12-31
4814,472,"913-72-1973         ","ACTIVE    ","Jenner                        ","Quintilla                     ",NULL,F,3,1938-10-23,17786 Halifax Court,NULL,"T5D 1M9     ","Lincoln                  ","MS                  ",United States of America,NULL,NULL,NULL,"Quintilla.Jenner@hushmail.com                     ","Quintilla.Jenner@bulldogs.com                     ","Maine Income Tax for doctors and lawyers          ",0.02000,"Colorado Income Tax for inherited wealth          ",0.04750,NULL,NULL,NULL,NULL,0,1,2008-06-29,2009-05-24
4815,1144,"835-42-9227         ","ACTIVE    ","Khatri                        ","Shena                         ",NULL,U,1,1956-04-09,18207 Conley South,NULL,"92826       ","Las Vegas                ","NV                  ",United States of America,NULL,NULL,NULL,"Shena.Khatri@rediffmail.com                       ","Shena.Khatri@gmx.ph                               ","Oklahoma Income Tax for children                  ",0.00500,"Virginia Income Tax for inherited wealth          ",0.05750,NULL,NULL,NULL,NULL,1,1,2009-12-01,9999-12-31
4816,209,"465-34-5034         ","ACTIVE    ","Van Phil                      ","Syed                          ",D,U,2,1993-11-28,24940 Coralberry Boulevard,NULL,"64114       ","Berkeley                 ","ND                  ",United States of America,NULL,"239-313087686                 ",NULL,"Syed.D.Van Phil@shtrudel.tv                       ","Syed.D.Van Phil@teancum.net                       ","Manitoba Income Tax for children                  ",0.00000,"Missouri Income Tax for those driving SUVs        ",0.05500,NULL,NULL,NULL,NULL,0,1,2008-07-10,2014-06-28
4817,759,"320-71-6404         ","ACTIVE    ","Dowling                       ","Tallulah                      ",E,U,NULL,1945-10-27,11318 Pelan Drive,NULL,"20029       ","Burlington               ","ND                  ",United States of America,NULL,NULL,NULL,"Tallulah.E.Dowling@teancum.net                    ",NULL,"North Dakota Income Tax for everyone else         ",0.09330,"Minnesota Income Tax for inherited wealth         ",0.07850,NULL,NULL,NULL,NULL,1,1,2009-02-06,9999-12-31
4818,101,"024-57-2704         ","ACTIVE    ","Treen                         ","Tessi                         ",NULL,M,3,1957-01-21,15589 Beatty Road,NULL,"93542       ","Burlington               ","MI                  ",United States of America,NULL,NULL,NULL,"Tessi.Treen@mailvault.com                         ",NULL,"West Virginia Income Tax for inherited wealth     ",0.06500,"Nunavut Income Tax for the masses                 ",0.22200,NULL,NULL,NULL,NULL,0,1,2007-09-14,2009-03-25
4819,1636,"186-69-2199         ","ACTIVE    ","Sotiriadis                    ","Viviyan                       ",N,U,NULL,1935-09-09,8789 Throckmorton Boulevard,NULL,"92804       ","Newark                   ","CT                  ",United States of America,NULL,NULL,NULL,"Viviyan.N.Sotiriadis@aggies.com                   ","Viviyan.N.Sotiriadis@netdove.net                  ","Saskatchewan Income Tax for school teachers       ",0.29500,"Ontario Income Tax for the masses                 ",0.22160,NULL,NULL,NULL,NULL,1,1,2010-12-15,9999-12-31
