ActionType,AddressLine1,AddressLine2,City,Country,CustomerID,DOB,EffectiveDate,Email1,Email2,EndDate,FirstName,Gender,LastName,LocalTaxID,MiddleInitial,NationalTaxID,Phone1,Phone2,Phone3,PostalCode,StateProv,Status,TaxId,Tier,isCurrent
NEW,9815 Withers Lane,,Great Falls,United States of America,3832,1979-08-05,2015-08-11,Katey.B.Simeone@kify.net,Katey.B.Simeone@yahoo.com,2016-02-16,Katey,F,Simeone,MS1,B,OK7,,,,V6T 1S6,SD,ACTIVE,800-37-1085,3,false
UPDCUST,8589 Waldemar West,,Mount Pearl,United States of America,3832,1979-08-05,2016-02-16,Katey.B.Simeone@macgui.com,Katey.B.Simeone@mail.be,9999-12-31,Katey,F,Simeone,MS1,B,OK7,,,,60678,MD,ACTIVE,800-37-1085,3,true
NEW,12602 Wise Road,,Santa Clara,United States of America,3833,1974-05-28,2015-08-12,Ophelie.Attarchi@operamail.com,Ophelie.Attarchi@mailvault.com,9999-12-31,Ophelie,U,Attarchi,YT4,,BC6,,(564)921-093165602,,M9D 1U2,KY,ACTIVE,833-46-4453,2,true
NEW,4686 Raymond South,,Brownsville,United States of America,3834,1965-08-03,2015-08-12,Rosalinda.C.Salehi@12Freeukisp.co.uk,Rosalinda.C.Salehi@hotmail.com,9999-12-31,Rosalinda,U,Salehi,OH9,C,QC3,(356)449-257047335,,,V6D 1Q4,MA,ACTIVE,611-89-9657,2,true
NEW,14290 Barberry Rue,,Little Rock,United States of America,3835,1925-09-22,2015-08-12,Lani.Saxena@netdove.net,Lani.Saxena@myway.com,9999-12-31,Lani,U,Saxena,YT1,,ND6,188-256229445,,,60744,New Brunswick,ACTIVE,618-44-2939,2,true
NEW,13134 Ansley Upper,,Vancouver,United States of America,3836,1987-08-29,2015-08-13,Elleke.O.Deneen@mailvault.com,,2016-03-21,Elleke,U,Deneen,OH2,O,US4,,,,92512,Newfoundland,ACTIVE,763-30-2935,3,false
INACT,13134 Ansley Upper,,Vancouver,United States of America,3836,1987-08-29,2016-03-21,Elleke.O.Deneen@mailvault.com,,9999-12-31,Elleke,U,Deneen,OH2,O,US4,,,,92512,Newfoundland,INACTIVE,763-30-2935,3,true
NEW,1121 Greene Park,Apt. 587,St. Louis,United States of America,3837,1999-06-22,2015-08-18,Chawki.Ballinger@doctor.com,,9999-12-31,Chawki,F,Ballinger,MB2,,AR6,,,,91119,MA,ACTIVE,337-22-4256,3,true
NEW,12709 Wycliffe Crescent,,Alexandria,United States of America,3838,1987-03-21,2015-08-18,Jossine.Beal@army.com,,9999-12-31,Jossine,U,Beal,NS5,,GA3,,,,90502,CA,ACTIVE,143-26-5721,2,true
NEW,19922 Sweetgum Upper,,Baltimore,Canada,3839,1990-09-16,2015-08-18,Lineth.Blount@quake0.de,,9999-12-31,Lineth,M,Blount,WV4,,ID7,362-454677422,,,77154,UT,ACTIVE,886-04-5862,2,true
NEW,17936 Memorial Road,,Bakersfield,United States of America,3840,1926-03-01,2015-08-18,Gerianne.K.Fatica@privacyharbor.com,,9999-12-31,Gerianne,M,Fatica,SC5,K,BC4,,127-586340281,,V6D 1P1,MO,ACTIVE,092-92-0875,3,true
NEW,22498 Smithdale Avenue,,Santa Clara,United States of America,3841,2006-09-03,2015-08-19,Harlene.C.Feder@RespectAnimals.com,Harlene.C.Feder@mail2world.com,9999-12-31,Harlene,F,Feder,MD2,C,OK6,,,,M9D 1U9,OK,ACTIVE,493-75-2248,2,true
NEW,7125 Cooper Lower,,Flint,United States of America,3842,2001-08-27,2015-08-19,Kimberli.A.Milway@gmx.us,Kimberli.A.Milway@care2.com,9999-12-31,Kimberli,U,Milway,PE9,A,AK1,,,,78522,TN,ACTIVE,575-76-2553,3,true
NEW,22607 Atlantic Rue,,Atlanta,United States of America,3843,1946-12-07,2015-08-19,Roseline.N.Hu@hush.com,Roseline.N.Hu@aol.com,9999-12-31,Roseline,U,Hu,NT5,N,CN3,,,003-359809637,T5A 1K5,NC,ACTIVE,301-69-3301,3,true
NEW,18582 Perimeter Boulevard,,Corpus Christi,United States of America,3844,2006-08-18,2015-08-20,Hildegaard.Cronkwright@usa.com,,9999-12-31,Hildegaard,U,Cronkwright,ME1,,BC1,,(427)806-441985516,,70124,UT,ACTIVE,428-42-2327,3,true
NEW,3934 Green Ash North,,Worcester,United States of America,3845,1960-09-04,2015-08-20,Meridith.R.Owen@army.com,,9999-12-31,Meridith,M,Owen,YT3,R,CN4,,,,T5C 1J4,NH,ACTIVE,988-59-2170,,true
NEW,13385 Colby Park,,Missoula,United States of America,3846,1930-06-14,2015-08-20,Edith.M.Hyslop@rediffmail.com,,9999-12-31,Edith,U,Hyslop,MB2,M,MO4,,043-480301168,,91186,SC,ACTIVE,699-87-1227,3,true
NEW,13936 Mosshead Upper,,Jacksonville,United States of America,3847,1982-01-19,2015-08-21,Isobel.Prichard@deadaddress.com,,9999-12-31,Isobel,F,Prichard,QC3,,MT3,,,,77120,Manitoba,ACTIVE,014-97-8789,1,true
NEW,14569 Voss North,,Anaheim,Canada,3848,2005-07-18,2015-08-27,Jilleen.O.Kreimer@mailmaniacs.com,Jilleen.O.Kreimer@wildmail.com,9999-12-31,Jilleen,U,Kreimer,CA2,O,BC6,,,,84104,MO,ACTIVE,078-02-5916,3,true
NEW,23276 Dillbeck Upper,,Yellow Knife,United States of America,3849,2003-09-13,2015-08-27,Chickie.Wojtecki@amplimail.com,,9999-12-31,Chickie,U,Wojtecki,UT2,,PE7,,,,V6F 1W7,WV,ACTIVE,855-51-1049,3,true
NEW,23274 Beatty Park,,Raleigh,United States of America,3850,1996-06-21,2015-08-28,Shou-Mei.Fogelson@hotmail.com,Shou-Mei.Fogelson@mail.be,9999-12-31,Shou-Mei,F,Fogelson,MS2,,NU3,,,,45219,CA,ACTIVE,087-60-8466,3,true
NEW,15818 Davie East,,Wichita,United States of America,3851,1972-02-26,2015-08-28,Ling-Zhong.Keifer@myfastmail.com,,9999-12-31,Ling-Zhong,U,Keifer,NY4,,YT7,,,,91105,MT,ACTIVE,139-04-4117,,true
NEW,14362 Reilly Boulevard,Apt. 968,Irving,United States of America,4697,2003-08-26,2017-06-13,Gwyn.U.Camplone@rediffmail.com,,9999-12-31,Gwyn,U,Camplone,DC3,U,ON10,,,,93712,New Brunswick,ACTIVE,017-66-0293,1,true
NEW,2682 Lumber Park,,Torrance,Canada,4698,1990-09-13,2017-06-13,Karry.L.Nicolle@4uchat.de,,9999-12-31,Karry,U,Nicolle,AB4,L,ON5,,,,M6S 1I7,Prince Edward Island,ACTIVE,381-69-9502,3,true
NEW,14495 Valita Road,,Atlanta,United States of America,4699,1922-08-04,2017-06-14,Wanda.Binnington@lavabit.com,,9999-12-31,Wanda,M,Binnington,UT4,,NS10,,,,90364,DC,ACTIVE,144-03-3403,2,true
NEW,17676 Rusk Street,,Ann Arbor,United States of America,4700,1987-07-16,2017-06-14,Bel.J.Walser@deadaddress.com,Bel.J.Walser@snail-mail.net,9999-12-31,Bel,U,Walser,ME3,J,NJ3,,,,80041,VT,ACTIVE,459-15-4110,1,true
NEW,24059 Meadow Haven Lower,,Flint,Canada,4701,1924-08-18,2017-06-14,Marty.Masty@box.az,,9999-12-31,Marty,U,Masty,US2,,MB7,,,,91224,MA,ACTIVE,634-99-7356,1,true
NEW,14210 Charlotte Way,,Rancho Cucamonga,United States of America,4702,1927-02-07,2017-06-15,Audivox.Crutchfield@stoned.com,Audivox.Crutchfield@netdove.net,9999-12-31,Audivox,U,Crutchfield,ND4,,NJ3,,,,92624,DC,ACTIVE,943-49-2716,1,true
NEW,9466 Shadowbriar West,,Lansing,United States of America,4703,1951-03-25,2017-06-15,Swandi.S.DeAcetis@shtrudel.net,,9999-12-31,Swandi,M,DeAcetis,AL2,S,MO8,,(431)595-484750918,,44104,KS,ACTIVE,543-31-7658,3,true
NEW,14004 Pelan Way,,Montgomery,United States of America,4704,1933-11-27,2017-06-16,Tabbatha.S.Allaman@gmx.fr,,2017-06-27,Tabbatha,F,Allaman,UT2,S,BC10,,,,43208,NM,ACTIVE,555-44-4254,3,false
INACT,14004 Pelan Way,,Montgomery,United States of America,4704,1933-11-27,2017-06-27,Tabbatha.S.Allaman@gmx.fr,,9999-12-31,Tabbatha,F,Allaman,UT2,S,BC10,,,,43208,NM,INACTIVE,555-44-4254,3,true
NEW,20823 West Chapel Avenue,,Chula Vista,United States of America,4705,1997-04-12,2017-06-16,Charin.P.Cowart@mailmaniacs.com,,9999-12-31,Charin,F,Cowart,LA1,P,NV1,,,,60712,OH,ACTIVE,218-03-3126,3,true
NEW,21813 Purdue Upper,,Whitehorse,United States of America,4706,1920-03-27,2017-06-21,Chak-Hong.G.Van Hoy@quake0.de,,9999-12-31,Chak-Hong,U,Van Hoy,ON8,G,MB2,,,,90087,KS,ACTIVE,228-57-0116,2,true
NEW,497 Stonehill Lane,,Arlington,United States of America,4707,1965-09-09,2017-06-21,Ula.Farrow@hotmail.com,,9999-12-31,Ula,U,Farrow,ND1,,FL1,,,,T5A 1W3,MD,ACTIVE,664-42-1868,2,true
NEW,10572 Kiel Avenue,,McAllen,United States of America,4708,1984-08-01,2017-06-22,Jodi.Bryttan@ProtectAnimals.com,Jodi.Bryttan@usa.com,9999-12-31,Jodi,U,Bryttan,HI3,,ND5,,,,99767,NC,ACTIVE,435-74-7267,2,true
NEW,19342 Wycliffe Park,,Miami,United States of America,4709,1923-02-20,2017-06-22,Aaccf.P.Halicki@icqmail.com,Aaccf.P.Halicki@mail2world.com,9999-12-31,Aaccf,M,Halicki,NV1,P,DE2,,,,60769,KY,ACTIVE,006-47-6453,3,true
NEW,14675 Kiel West,,Kitchener,Canada,4710,1941-05-29,2017-06-22,Ginn.U.Duran@shtrudel.com,,9999-12-31,Ginn,U,Duran,NY1,U,WV1,,,,94163,OK,ACTIVE,918-50-9809,3,true
NEW,21477 Warren Park,,Cheyenne,United States of America,4711,1981-01-26,2017-06-22,Paqs.Mobley@shtrudel.biz,,9999-12-31,Paqs,U,Mobley,IA9,,MN1,,,,T5D 1L7,Alberta,ACTIVE,103-02-3855,3,true
NEW,2494 Tosca Road,,Toledo,United States of America,4712,2004-01-15,2017-06-23,Berneta.Popovics@gmx.ph,,9999-12-31,Berneta,U,Popovics,AK1,,NU7,,,,V6I 1V7,SC,ACTIVE,595-02-0375,3,true
NEW,6580 Bingham Avenue,,Augusta,United States of America,4713,1969-05-20,2017-06-23,Annet.Taharuddin@aol.com,Annet.Taharuddin@aol.com,9999-12-31,Annet,U,Taharuddin,OH4,,LA1,,,,14224,AL,ACTIVE,467-80-1302,3,true
NEW,3855 Cantey Drive,,Glendale,United States of America,4714,2000-12-14,2017-06-23,Butch.Fani@born2frag.de,Butch.Fani@shtrudel.net,9999-12-31,Butch,U,Fani,DC1,,IA8,,,,V6R 1T9,MT,ACTIVE,562-94-6531,2,true
NEW,22494 Chimney Rock Avenue,,Garden Grove,United States of America,4715,1950-11-22,2017-06-24,Layla.Bucklin@gmail.com,,9999-12-31,Layla,U,Bucklin,AZ5,,QC1,,,,90226,Prince Edward Island,ACTIVE,148-09-3720,3,true
NEW,20065 Gates Street,Apt. 537,Albuquerque,United States of America,4716,1988-02-07,2017-06-25,Lizette.C.Gregorski@lpemail.com,,9999-12-31,Lizette,U,Gregorski,NB7,C,ON8,+1(751)361-398532285,,,H7H 1V8,CA,ACTIVE,198-95-1108,3,true
NEW,18791 Candlelight Road,,Dawson City,United States of America,4717,1934-03-08,2017-06-29,Deirdre.Westfall@shtrudel.org,,9999-12-31,Deirdre,U,Westfall,HI3,,NY3,,(432)997-217089467,,45201,ID,ACTIVE,403-75-5972,2,true
NEW,20433 Sun Tree Upper,,Manchester,Canada,4718,2000-11-01,2017-06-30,Anna-diane.Sinclair@webmail.co.za,Anna-diane.Sinclair@mail.be,9999-12-31,Anna-diane,F,Sinclair,CN3,,NF8,,773-878421144,,Y1B 1F6,CO,ACTIVE,078-13-1864,,true
NEW,11943 Keswick West,,Montgomery,United States of America,4719,1974-09-14,2017-06-30,Koray.Amini@fastmail.fm,Koray.Amini@army.com,9999-12-31,Koray,U,Amini,TX1,,SC3,,,,84105,NE,ACTIVE,415-32-8511,3,true
NEW,8188 Candlelight North,,Greensboro,United States of America,4720,2006-12-26,2017-06-30,Alan.Huffman@enveloped.org,,9999-12-31,Alan,U,Huffman,MD4,,SC5,,,,99703,AR,ACTIVE,090-96-3426,3,true
NEW,7889 Murray Way,,Sacramento,United States of America,4721,1933-03-26,2017-07-01,Kui.A.Quintin@dcemail.com,Kui.A.Quintin@vfemail.net,9999-12-31,Kui,M,Quintin,PE2,A,OR1,,,,95190,OK,ACTIVE,384-50-4755,3,true
NEW,6281 Trace Creek Park,,Philadelphia,Canada,4722,1969-08-31,2017-07-01,Nalin.Bauer@privacyharbor.com,Nalin.Bauer@12Freeukisp.co.uk,9999-12-31,Nalin,U,Bauer,FL1,,MO2,,(529)735-458154858,,V6C 1P2,TN,ACTIVE,868-71-6141,2,true
NEW,16181 Foster Park,,Cheyenne,United States of America,4723,1961-08-04,2017-07-02,Xylina.Trisic@deacons.com,Xylina.Trisic@moose-mail.com,9999-12-31,Xylina,U,Trisic,VA2,,ON1,,,,78749,IA,ACTIVE,677-98-1227,2,true
NEW,13936 Mosshead Upper,,Dallas,United States of America,4724,1942-10-15,2017-07-02,Fitzgerald.Enderle@gmail.com,Fitzgerald.Enderle@snail-mail.net,9999-12-31,Fitzgerald,U,Enderle,OH8,,OH4,,(491)237-187567607,,85776,OK,ACTIVE,202-17-1263,2,true
NEW,11146 Penmarc Street,Suite 130,Springfield,United States of America,4725,1946-03-30,2017-07-03,Olivette.O.Umeh@usa.com,,9999-12-31,Olivette,U,Umeh,AR5,O,NY3,,,,94448,Ontario,ACTIVE,752-09-7688,3,true
NEW,24713 Sanders Drive,,Pembroke Pines,United States of America,4726,1976-07-15,2017-07-03,Elisabetta.K.Reichow@lawyer.com,Elisabetta.K.Reichow@peacemail.com,9999-12-31,Elisabetta,U,Reichow,WI1,K,PE1,,+1(430)895-016437945,,V6Z 1U6,DE,ACTIVE,402-89-6976,3,true
NEW,12581 Congress Road,,Bismarck,United States of America,4727,2014-05-09,2017-07-04,Real.U.Phalen@bulldogs.com,Real.U.Phalen@letterbox.org,9999-12-31,Real,U,Phalen,SC6,U,NS4,,,,V6B 1P9,CT,ACTIVE,334-32-6862,2,true
NEW,6095 Coralberry North,,Chesapeake,United States of America,4633,1999-03-07,2017-04-24,Marquita.Kryski@shtrudel.com,,9999-12-31,Marquita,U,Kryski,MI1,,NM1,,,,76132,OR,ACTIVE,610-17-1145,3,true
NEW,14301 Battery West,,Virginia Beach,United States of America,4634,1968-11-18,2017-04-24,Ardelis.Chamayou@stoned.com,Ardelis.Chamayou@aussiemail.com.au,9999-12-31,Ardelis,F,Chamayou,MT9,,MO1,,,,19217,DC,ACTIVE,904-27-8472,3,true
NEW,7160 Beatty Rue,,Waterbury,United States of America,4635,1958-10-18,2017-04-25,Gaetan.Frischknecht@mail2world.com,,9999-12-31,Gaetan,U,Frischknecht,AK1,,IA1,,,,M5B 1Z8,AL,ACTIVE,401-77-6873,2,true
NEW,5899 Bonneville South,,Hayward,United States of America,4636,1960-06-15,2017-04-25,Caz.Cheshire@care2.com,,9999-12-31,Caz,M,Cheshire,MD4,,US4,,,,V6M 1Q6,ID,ACTIVE,842-08-4870,2,true
NEW,15416 Windsor Rue,,Macon,Canada,4637,1948-03-22,2017-04-25,Joyce.E.Telex@mail.be,Joyce.E.Telex@shtrudel.org,9999-12-31,Joyce,U,Telex,ID6,E,ON8,,,,H2F 1X9,MI,ACTIVE,595-47-2571,1,true
NEW,8072 Hughes West,,Provo,United States of America,4638,1942-03-20,2017-04-25,Dredi.McGuigan@hush.ai,,9999-12-31,Dredi,M,McGuigan,OR2,,CN3,,,,62701,WI,ACTIVE,852-56-4508,1,true
NEW,18968 6th Street,,Bridgeport,Canada,4639,1976-06-24,2017-04-26,Kalindi.K.Torres@hush.ai,Kalindi.K.Torres@vfemail.net,9999-12-31,Kalindi,U,Torres,GA5,K,NJ3,,417-284728589,,14602,Saskatchewan,ACTIVE,586-45-8616,3,true
NEW,10526 Doheny Rue,,Casper,United States of America,4640,1973-06-22,2017-05-01,Brinn.Pietromonaco@buffaloes.com,Brinn.Pietromonaco@gawab.com,9999-12-31,Brinn,M,Pietromonaco,MT3,,NS5,,,,V6R 1R7,HI,ACTIVE,290-39-5149,1,true
NEW,10369 Gemini Way,,Gary,United States of America,4641,1939-08-30,2017-05-01,Bo.Plastina@lpemail.com,Bo.Plastina@gawab.com,9999-12-31,Bo,U,Plastina,UT1,,MB6,,,,75014,AZ,ACTIVE,631-02-7110,3,true
NEW,17552 Savannah North,,Irvine,United States of America,4642,2009-12-01,2017-05-01,Tele.Babione@privacyharbor.com,,9999-12-31,Tele,U,Babione,DE7,,GA2,,,,70174,KY,ACTIVE,130-74-3424,,true
NEW,17207 Wycliffe Park,,Fort Lauderdale,Canada,4643,1988-09-07,2017-05-02,Rommel.J.Jenkins@aussiemail.com.au,Rommel.J.Jenkins@gmx.ph,9999-12-31,Rommel,U,Jenkins,SK1,J,ID4,,258-443088971,,77165,SD,ACTIVE,858-76-1876,3,true
NEW,7377 Coventry East,,Fort Lauderdale,United States of America,4644,2013-06-28,2017-05-03,Janela.Communications@gmx.fr,,9999-12-31,Janela,M,Communications,PA1,,SC1,,,,99757,IA,ACTIVE,183-27-8812,3,true
NEW,15246 Dunn Park,,Mesquite,Canada,4645,2014-02-19,2017-05-03,Kelcey.Goos@hush.ai,Kelcey.Goos@quake0.de,9999-12-31,Kelcey,U,Goos,ME4,,ON6,,,,H2C 1Y3,GA,ACTIVE,099-82-8419,3,true
NEW,7160 Cannas Avenue,,San Bernardino,Canada,4646,2011-01-18,2017-05-03,Kare.Cothran@dcemail.com,,9999-12-31,Kare,U,Cothran,NC3,,MT6,,,,90154,Saskatchewan,ACTIVE,435-43-6943,,true
NEW,5293 McFarlin Crescent,,Victoria,United States of America,4647,1992-11-11,2017-05-03,Claudelle.L.Owensby@gawab.com,,9999-12-31,Claudelle,U,Owensby,ON10,L,BC6,,+1(295)809-545400432,,V6R 1V7,Saskatchewan,ACTIVE,024-84-8585,3,true
NEW,6156 Holmes Court,,Eugene,United States of America,4648,1922-03-17,2017-05-04,Goldwyn.Hewitt@rediffmail.com,Goldwyn.Hewitt@myfastmail.com,9999-12-31,Goldwyn,F,Hewitt,NB3,,CN4,,,,70166,GA,ACTIVE,816-68-8739,3,true
NEW,13653 Collier Avenue,,San Buenaventura,United States of America,4649,2015-05-25,2017-05-04,Terrie.Sizto@aussiemail.com.au,,9999-12-31,Terrie,U,Sizto,TX1,,GA6,,(830)935-282360620,,M5F 1W1,NE,ACTIVE,825-13-8997,2,true
NEW,10232 Harris Drive,,Victoria,United States of America,4650,1963-04-30,2017-05-05,Lyse.Schenkel@gmx.sg,,9999-12-31,Lyse,F,Schenkel,AR6,,RI1,,,,M4K 1M6,KY,ACTIVE,632-34-4177,,true
NEW,24132 Abbott Street,,Anchorage,United States of America,4651,2009-09-03,2017-05-09,Diana.M.Serville@mailvault.com,,9999-12-31,Diana,M,Serville,KY3,M,VA1,,,,85289,Quebec,ACTIVE,725-55-1286,2,true
NEW,18008 Elm South,,Memphis,United States of America,4652,1946-12-17,2017-05-10,Muhammad.Ude@shtrudel.biz,Muhammad.Ude@farce.de,9999-12-31,Muhammad,F,Ude,NF5,,OK3,,,,H2F 1V3,CO,ACTIVE,414-71-5769,3,true
NEW,7142 Brandywyne Park,,Charlotte,United States of America,4653,1928-10-12,2017-05-10,Nic.V.Marshall@consultant.com,,9999-12-31,Nic,M,Marshall,NS6,V,NF6,,,,85238,VA,ACTIVE,820-19-5301,2,true
NEW,18751 Lyle Avenue,,Eugene,United States of America,4654,1948-01-27,2017-05-11,Leontyne.X.Wadsworth@icqmail.com,,9999-12-31,Leontyne,M,Wadsworth,NF2,X,MS3,,,,M2Q 1D1,ND,ACTIVE,486-38-8658,3,true
NEW,15471 Wilmington Way,,Detroit,United States of America,4655,2017-01-27,2017-05-11,Nonna.Orfano@icqmail.com,Nonna.Orfano@vegemail.com,9999-12-31,Nonna,U,Orfano,AR6,,US1,,,,30388,KS,ACTIVE,724-39-3460,2,true
NEW,3242 Whistler Park,,Yonkers,Canada,4656,2009-09-27,2017-05-12,Sibyl.Vallozzi@mail.com,,9999-12-31,Sibyl,U,Vallozzi,AB2,,PA1,,,,92504,DC,ACTIVE,570-45-8909,3,true
NEW,17131 Braeswood Boulevard,,McAllen,United States of America,4657,2009-02-05,2017-05-12,Carin.E.Grewal@post.com,,9999-12-31,Carin,F,Grewal,WI2,E,MT3,,109-833013927,,E4A 1S6,PA,ACTIVE,264-38-8154,2,true
NEW,7889 Murray Way,,Overland Park,United States of America,4658,1999-03-24,2017-05-12,Honey.ENG@ip6.li,Honey.ENG@macgui.com,9999-12-31,Honey,F,ENG,MT1,,KY2,,,,85039,MI,ACTIVE,775-51-9872,2,true
NEW,8899 Starling Lane,,Fort Wayne,Canada,4659,1925-01-01,2017-05-13,Aartjan.Hebbar@buffaloes.com,Aartjan.Hebbar@hushmail.com,9999-12-31,Aartjan,F,Hebbar,HI9,,ME3,,,,H5L 1P9,TN,ACTIVE,319-15-0560,3,true
NEW,13936 Mosshead Upper,,Cheyenne,United States of America,4660,1958-01-07,2017-05-13,Amalea.U.Evraire@4uchat.de,Amalea.U.Evraire@rediffmail.com,9999-12-31,Amalea,M,Evraire,NB4,U,ON8,,,,36635,Ontario,ACTIVE,211-33-1165,3,true
NEW,13175 Halifax Lower,Apt. 646,Milwaukee,United States of America,4661,2009-11-30,2017-05-13,Ag.Taki@netdove.net,Ag.Taki@icqmail.com,9999-12-31,Ag,F,Taki,IA3,,VA1,,,,83404,WA,ACTIVE,825-74-8906,3,true
NEW,4144 Lake Park Lane,,Hollywood,United States of America,4662,1949-03-17,2017-05-18,Carleen.Kirkby@teancum.net,Carleen.Kirkby@shtrudel.net,9999-12-31,Carleen,U,Kirkby,YT1,,KY5,,,,E7N 1P4,ND,ACTIVE,536-13-4419,1,true
NEW,13932 Yamato Way,,Concord,United States of America,4663,1994-03-15,2017-05-18,Alanna.Sinnett@SoftHome.net,Alanna.Sinnett@netdove.net,9999-12-31,Alanna,M,Sinnett,BC4,,US5,,,,32304,MN,ACTIVE,489-07-9513,3,true
NEW,9659 Sakowitz West,Apt. 758,Erie,United States of America,4664,2013-05-02,2017-05-18,Janna.Rahman@mac.hush.com,Janna.Rahman@lawyer.com,9999-12-31,Janna,U,Rahman,OH5,,MS2,,,,53717,ME,ACTIVE,747-98-2789,3,true
NEW,16520 Hemphil North,,Billings,United States of America,4131,2016-10-25,2016-03-29,Juozas.Jaffer@fastmail.fm,,9999-12-31,Juozas,U,Jaffer,MB3,,NH1,(397)124-661805269,,,46234,VA,ACTIVE,294-87-3866,3,true
NEW,11650 Brielle Boulevard,,Pembroke Pines,United States of America,4132,1988-06-08,2016-03-30,Lorene.M.Betcher@army.com,,9999-12-31,Lorene,F,Betcher,NT8,M,DE4,,,,93721,Ontario,ACTIVE,373-53-1982,3,true
NEW,13653 Collier Avenue,,Buffalo,United States of America,4133,2002-06-06,2016-03-30,Valeria.Nishith@fastmail.fm,,9999-12-31,Valeria,F,Nishith,NF8,,WV4,+1(990)781-064637400,,,33131,LA,ACTIVE,348-56-1292,2,true
NEW,3549 Ansley West,,Provo,Canada,4134,2001-03-13,2016-04-04,Ashlen.Czeban@letterbox.org,,9999-12-31,Ashlen,M,Czeban,SC3,,HI5,,,,77036,MA,ACTIVE,995-52-8182,3,true
NEW,22162 Alabama Drive,,Berkeley,United States of America,4135,1933-07-17,2016-04-05,Mehmud.Zadorozny@myway.com,,9999-12-31,Mehmud,U,Zadorozny,MT10,,UT5,,,,C2A 4W4,AL,ACTIVE,943-72-7568,1,true
NEW,11309 Amsterdam South,,Chesapeake,United States of America,4136,2010-11-17,2016-04-05,Evangelia.Jew@mailmaniacs.com,,9999-12-31,Evangelia,U,Jew,CO1,,ME3,,,,85093,HI,ACTIVE,806-21-4709,3,true
NEW,18639 Artesian Boulevard,,Dawson City,United States of America,4137,1969-03-12,2016-04-05,Beatriz.S.Shnay@yahoo.com,Beatriz.S.Shnay@box.az,9999-12-31,Beatriz,U,Shnay,NY4,S,NY2,,,,77140,HI,ACTIVE,865-33-5836,3,true
NEW,6768 Fondren Lower,,Toledo,United States of America,4138,2011-02-12,2016-04-06,Bnrecad.Xayaraj@mail.be,,9999-12-31,Bnrecad,U,Xayaraj,HI9,,CN2,,,,M5B 1X1,SD,ACTIVE,053-58-4945,3,true
NEW,20706 Dawnview Lower,,Montreal,United States of America,4139,1984-05-11,2016-04-06,Tian.M.Co@wraped.net,,9999-12-31,Tian,U,Co,NS7,M,MO3,(383)907-827521772,,,31419,DE,ACTIVE,580-90-2144,3,true
NEW,21119 Vickery West,,Charlotte,United States of America,4140,1956-10-30,2016-04-06,Brenton.E.Buckingham@mail.be,Brenton.E.Buckingham@webmail.co.za,9999-12-31,Brenton,U,Buckingham,YT3,E,MO2,,,+1(324)947-834809423,35852,OK,ACTIVE,000-50-6050,3,true
NEW,16942 Summer Crest Crescent,,Independence,United States of America,4141,1948-11-20,2016-04-07,Alfreda.O.Cohoe@yahoo.com,,9999-12-31,Alfreda,M,Cohoe,AB3,O,RI1,,,,90323,NY,ACTIVE,289-85-3074,2,true
NEW,12835 Addison South,,Iqaluit,United States of America,4142,1980-12-12,2016-04-07,Opalina.Wilhoit@usa.com,,9999-12-31,Opalina,F,Wilhoit,NM6,,QC1,,,,33110,WI,ACTIVE,268-55-6683,3,true
NEW,4686 Raymond South,,San Antonio,United States of America,4143,1931-11-01,2016-04-07,Mary-Ann.Nath@stoned.com,,9999-12-31,Mary-Ann,M,Nath,NJ6,,OR1,,,,31416,NC,ACTIVE,303-70-0204,3,true
NEW,22785 Peachtree Boulevard,Apt. 387,Chesapeake,United States of America,4144,2014-11-04,2016-04-08,Neile.Nahata@gawab.com,,9999-12-31,Neile,U,Nahata,AL3,,IA1,,,,93379,NJ,ACTIVE,608-16-9737,,true
NEW,9396 Pasadena Lane,Apt. 759,Tampa,United States of America,4145,1944-08-13,2016-04-12,Kung.Primeau@safe-mail.net,,9999-12-31,Kung,U,Primeau,PE1,,UT5,,,,92335,NE,ACTIVE,055-64-6982,3,true
NEW,4862 Martin Court,,Cedar Rapids,United States of America,4146,1952-02-26,2016-04-13,Ardyth.Dubreck@quake0.de,Ardyth.Dubreck@aggies.com,9999-12-31,Ardyth,U,Dubreck,AZ4,,AB3,,,,V6R 1T1,ID,ACTIVE,353-92-2906,3,true
NEW,850 Leon Lower,,Burlington,United States of America,4147,2014-08-17,2016-04-13,Darlene.Hartell@vegemail.com,Darlene.Hartell@eml.cc,9999-12-31,Darlene,F,Hartell,NY5,,ID3,,,,E7N 1P6,New Brunswick,ACTIVE,963-14-5697,3,true
NEW,10792 Trail Lake Road,Apt. 926,Alexandria,United States of America,4148,2005-07-31,2016-04-14,Bnrtor.Kathie@buffaloes.com,Bnrtor.Kathie@mailmaniacs.com,9999-12-31,Bnrtor,U,Kathie,AB2,,ID7,,,,V6P 1S7,WA,ACTIVE,572-18-3145,3,true
NEW,16124 Weyland Park,Apt. 904,Milwaukee,United States of America,4149,1933-09-29,2016-04-14,Hall.Craig-Dupuis@snail-mail.net,,9999-12-31,Hall,F,Craig-Dupuis,MD3,,UT2,,,,T6C 1J6,ME,ACTIVE,175-59-0255,3,true
